,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
131,2,"{'id': 30502108, 'resource_state': 1}",1 mi warm up with 90/90 x 10 intervals,8106.1,2304,2405,0.0,Run,0.0,2996961817,A4F5FB02-8250-401B-BA77-921E434BD025-activity.fit,3194917303.0,2020-01-09T20:26:57Z,2020-01-09T12:26:57Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.287659, -121.953988]","[37.288396, -121.95432]",,,,37.287659,-121.953988,7,2,0,2,0,"{'id': 'a2996961817', 'summary_polyline': 'yvqbFlcjgVc@mA[KeBBODMLGLEPAd@F^RX^FvAEXFXIl@Ad@KJIPk@Mm@_@k@WAu@Fc@EWDWAw@B_@POPCJ@b@BTVb@n@Hh@Cl@DpBKRSNq@?SK[?GUSc@EMBUGy@B_AFi@Ae@ZG\\@^J`@JTPLZ@b@GTDb@ELDhAAh@WDIHc@Cc@GUg@]e@Eq@FqBCWJSVKp@@ZHL@PPNZDJEr@@l@ELBLEr@DXMJMHODc@CUe@s@WE@CCAWDUE}@@]Fu@DWJMTCJ?Z@TJ^JLRH~BEj@HVA\\KLU@q@Kg@c@[c@A_@Ia@A[Bs@CQD[XIf@?\\F^FLJH`@HNI\\B^ILF\\GZFj@@VQPUACDq@Ww@QIm@AMEOBm@BEEkA@c@RKNGRCd@?HXn@ZL~@K\\ANDLENDNE`@BTCTMFMDO@[Mq@QQYMSFu@Gg@Fo@Go@BUT?XE@AHAVJt@`@Xx@ETDPEbAFl@EHET]DMBU?SSe@_@]a@FWEeB?e@B]NIV@DAl@DVFRLL`@BtAIh@J|@CVOFK?GF[@YAKUi@SOc@EWFk@EkBFYRKPKf@?XF\\BFLFDFp@BLBh@Er@D`AIDETIN]@K?YQo@[WqA?qADg@CSD[p@CTAXL`@ZZN@jBKxAD^[Lk@C]IWe@e@}@@aAIgAF_@RKb@ATNv@\\V\\?JEFDRGf@@BCz@Hb@ATMJOJm@Ea@GUQO_@QY@YGUDe@AgAHUHCDIDIHIX?b@DRFNXT\\Db@AVDTK`@DjAAZSHi@Ei@IOYY_@AKDUCo@Mk@Fy@?QPG?KLERAX@VNb@ZVX@l@GdBFf@GPIJMJ_@Ck@Yo@a@Km@DWEi@DmAAk@\\Kd@Fh@h@p@fCBx@AZCLGRWJk@Q_AIMG?KKi@Ci@FeB?UDMDURGNA`@Fb@DN\\Zp@EfA@\\Bx@GZSNc@OeAUWIEYCy@JeCAQJQ`@Ch@DZNXd@TJEZH\\IbADTGTBVE^]Fi@CYYq@GA[@YGi@AgABi@AMBUTITGZ?^@HT`@ZNd@Ab@C`@BzAERGJIL[@c@Gc@GIEOEGSIu@DMEm@ByA?c@^Id@BJAPFVTZLDhA@bA?`@G\\@VULUBa@Os@CAISGEg@EGBkBB[E[DULAFOTGR?ZBPDBFRHJXR@EF?', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3194917303,3.518,8.2,,,False,,,False,False,59.9,58.1,2,0,False,
132,2,"{'id': 30502108, 'resource_state': 1}",Hump day run!,12907.8,3850,3876,56.7,Run,0.0,2994082037,3FEC628D-1D94-4816-B712-2AD89C7773A0-activity.fit,3191674907.0,2020-01-08T19:35:36Z,2020-01-08T11:35:36Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.286162, -121.939395]","[37.285573, -121.938676]",,,,37.286162,-121.939395,8,1,0,1,0,"{'id': 'a2994082037', 'summary_polyline': 'omqbFfhggV|@Kb@Ml@VTh@l@l@Jb@XHj@`Ah@`@^f@JBV^D~@XZBZNPH\\f@Pn@x@j@Zr@hA\\|@l@l@l@x@Ph@z@`Ax@n@^l@~@|@\\j@jAt@nDxCd@H`An@n@Zn@Nl@\\^?f@VhCd@lA`@\\?p@\\tCd@TA`Dv@hBHn@Nt@PPP~Bn@j@\\fAB^TVG^WV@LFNt@^p@fAn@n@HfEFhAP`B@h@LhDBfCTbB^bAA|Bj@`Af@l@JxF`Ch@b@f@NbBhC`@vALx@r@jAJx@JTBZXr@@Tj@p@Xf@PnAnArDXb@`AxB\\~@TVx@bBnAhBR|@Vj@RnAVn@NhAVf@XfBv@r@rArBzAbA^h@l@LXQ^PXCb@b@dB^|ABpALTNf@FfAl@h@LbAnAf@^`@HNRb@PzAJr@l@p@RPLzAvBTU^I^TXj@LC^NzCvBdAJzCFTGjA?n@G|Dk@v@DvASrARZYjBkEz@e@`AaA`BF|@Xf@x@XpA@^p@nCFtBMhD?dAHjARbAXn@l@\\`@HREV[`@QlAMdA@l@_@NAvBVfAd@F\\LICUQKeAg@y@Ok@@aAXu@Aa@Jq@?}Av@i@@QO[i@w@cDB}DCkBD}@o@{Ds@iBm@y@o@KeA@iAjAmAt@e@xA_A`BcBGoDd@iCDi@PyBPaC]eBBMSi@Wc@a@[o@AWg@a@_@KYXcAAs@_@wAmBc@SI[m@UcBCoA_A_AW[o@w@s@m@Kg@_@oAUgBCeB]YOYDIMa@JMQYGKMmAS{@k@q@SMY_AaAWq@WWq@qBEa@UiAgAaEc@s@]WCW_@{@_@[Si@QOsAaDYe@cAeCYgAaAkBa@eBUe@Kq@y@uBk@eC[u@WSu@oAk@k@kAk@y@SyG_DqAa@sBMg@UsAGyBA_@QoE]uABwAGg@MaCEqA_@YW[Zm@BaBgBAoAFq@]q@MGy@GiAc@[@]Os@EgCo@w@ESM}B_@mCq@u@Bq@KWDaBq@SD{@OcBc@cCcAw@o@}@YcBqAWIeAaAiAuAq@k@wCoD[c@]s@{@oAUSAOoAgBI[c@g@i@eAUOWc@e@]w@gAOe@iAgBoBqBi@Y', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3191674907,3.353,6.9,,,False,,,False,False,94.4,54.9,2,0,False,
133,2,"{'id': 30502108, 'resource_state': 1}",rUnwell,9676.6,2826,2831,40.6,Run,0.0,2988302170,56F310CA-8EC6-41EF-AF75-83DE609027CC-activity.fit,3185118467.0,2020-01-06T20:17:45Z,2020-01-06T12:17:45Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.286137, -121.939612]","[37.285921, -121.938866]",,,,37.286137,-121.939612,8,1,0,1,0,"{'id': 'a2988302170', 'summary_polyline': 'imqbFriggVNOUQFIJCJS@[@HFITNd@f@p@FVf@LHP@HNAHFNdA~Bp@h@FPF@\\p@n@|@HRPNFR`@\\v@nAZFZt@d@j@`@z@b@b@FPZ`@hAjA`@p@TNd@x@LHT`@VPJXNHX^\\TPXXLbAv@RF`BjAN?TPf@Ll@d@h@Rf@DvAn@N?vAd@hAPh@Bn@TbB`@\\@pBj@rBZb@@p@Tt@Db@Rh@@bARp@Zn@V\\AFHTBl@ZRAX[h@?HNDh@X\\l@`@Z`@j@HTAHFb@?\\Ll@HTAJFLGtAP|BAVFjA@TNTEvCLv@TxADRJr@Ff@V`ANdAd@tA^TNlC`AbAp@b@JhAx@\\h@AFd@j@Zx@VlAx@~AHt@ZtA\\fAb@f@p@dCv@jBfB~Dx@rAb@jA`A|Ab@b@t@bCp@~CVz@D`@\\r@DV\\f@l@h@`@v@j@T^f@hAr@dAb@L@b@KJPf@@XLlALX?PGd@P|@?nA^j@`@`A^X`@XLVb@p@Vj@^l@@z@NhB|@T\\FXLLd@l@P`@j@[POh@\\HRJJ?BB[GEWi@UAc@ZYAQSWO[k@QMOUSKQU]MQ[m@SgA?c@Um@i@k@OW_@IUm@c@a@MWAk@g@{@W_@Be@OqBK[Sw@A]KOAO@KGc@EGI{Ac@m@e@KAk@k@q@eAYOS[Sw@Ye@k@yBGAGg@WmAMY_@uAc@q@e@g@Me@IGUg@Mi@k@{@e@cAKISm@WYG_@iAuCGc@KQKG]cAWi@g@cBG]gAwCKk@[kAc@q@CSWOc@cA]_@]MGMOCq@e@cBm@iBm@o@_@iBu@uA_@kAE}AYgBCm@K_@@mAYuCGmBSsAAsBSs@B_@Is@_@YWCS@a@K[o@FuAIKQBu@H]CIW_@gAe@eCi@sBW]MqASmAa@a@?cASaAYi@EUK_A?iAMo@K_A]Q@cD_A]Cq@]a@G][eBcAa@QgAcAi@Y[Ye@s@QKkAsAYSKW_@_@]y@g@m@k@k@gAgBSMi@cAu@oAs@}@KY_@e@EQSc@g@u@q@o@I_@_@i@e@_@Ka@UOIS{B{Aa@a@GAE\\G@K`@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3185118467,3.424,6.9,,,False,,,False,False,83.1,54.9,7,0,False,
134,2,"{'id': 30502108, 'resource_state': 1}",6 mi power hills plus cool down,10397.5,3196,3215,161.2,Run,0.0,2976090643,4466B017-D748-493C-8524-C26A34A11304-activity.fit,3171350511.0,2020-01-02T16:43:37Z,2020-01-02T08:43:37Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.365115, -122.136598]","[37.365125, -122.137399]",,,,37.365115,-122.136598,6,1,0,1,0,"{'id': 'a2976090643', 'summary_polyline': '}z`cFvxmhVOxB?OMUk@s@Ye@GWUM]}@k@y@QCIS?][g@UAOo@k@y@Qa@FAEIc@q@a@YGQYc@YQK]MIk@_AI[@YLEASJC@i@GIBSTeAFwAIq@Qs@Am@Ik@Qc@SUGSu@q@_A[WKy@k@YIYa@y@u@}Ag@sAMq@SsCuBSWGa@KSOMe@Ow@Fw@Ie@YW]_@w@g@Wm@Cq@Y}@Gi@?eBLw@Jg@?WJo@O_@YyBUsADcA?aCYkBPg@MWA_@Wk@gAi@m@Yq@OSIa@QWCWY_@Ia@e@q@IYYKW@c@Tm@x@s@j@GJ_@vCSbAKNcALo@n@Mj@QxB@XClAGjAo@xBKNIb@C^Dx@At@HVIlAQnABNEZDXIbBFp@Gz@@nAC~ADnAGj@?pBKxA@XEv@@hBKlAAbCKz@F|@Eb@IXq@l@kBdAqBv@o@TK?a@Xk@N{@b@sA\\kAh@q@`@aBb@iAb@a@Dg@`@g@LqAtAM`@a@r@_@dACX@b@E\\IVg@r@Qr@mA|Au@b@{BPOGaBGaEGwBFcBMs@@kEb@s@Pk@`@A\\PXd@zALz@f@bBHl@@\\CVDZVt@n@lAP~@bArD|@nCJ|@JVHt@VjA\\pCJPJ`@TVHZ\\b@vBx@JPAVLRnA`A~@`@zCh@r@Dd@Nr@FxBIP@lAj@dAFd@GPF^f@PBHI@g@DMb@WhBFlBo@d@Y^QdBg@|@G~@[bAM~D]f@Op@_@vBSXHpAIf@Ij@UFGNAP\\PhANN?^DTTv@TpATt@@f@Gl@@lAH`@JNDb@ZX`@n@tAr@\\BPQLYF_@AQLk@l@{ATWx@Yl@u@h@]H?n@Z`AJRN`AV~@AdA[j@o@Vg@d@cBVe@PKb@o@L_@vAoBzAkCn@s@J_@HATa@FETu@\\u@Zc@|@cAjAo@^Kz@e@PSPCZULSzEcBbA}@d@O^YjDgBt@WJa@Bw@\\w@RUXE|@DRJdA?rB\\JGJQB[MW}AkA_@g@WQe@K_Ag@[c@Wo@BYKE@}@Vk@`Bg@f@k@d@gABUC[DOnAq@j@o@x@mATeAOgA@KRc@`@]HUNMh@iBHs@\\eBb@i@f@OZWDOLICk@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3171350511,3.253,6.2,,,False,,,False,False,152.1,42.2,2,0,False,
135,2,"{'id': 30502108, 'resource_state': 1}",Long run ,27379.7,8740,8867,177.8,Run,0.0,2970849125,40279D09-5B31-40E5-BE56-CF493C4B3FB1-activity.fit,3165401030.0,2019-12-31T13:40:45Z,2019-12-31T05:40:45Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.365244, -122.137213]","[37.366384, -122.135968]",,,,37.365244,-122.137213,14,4,0,1,0,"{'id': 'a2970849125', 'summary_polyline': 'w{`cFr|mhVYu@mD_FOgAO?[q@\\a@iA_@uAeCcAyA]M{@gBOGEa@PgAVCJo@J{Dg@oA[gBm@}@{DmByCyBsCa@_Ac@yAmA_AwBwBGcA[{AaCq@LcDYmF^qEgAiBLeDU{AZe@M{AaAmByEqAoCq@aAVs@rAgBNo@`Ay@b@y@bEeD^GdDh@bCm@`C\\nASZ[Co@mCuAqAoAsCqB_@mAl@cEvCmA`BQ~BTdBv@tA?jAe@xC}BhC?vDkA`BgArBoCJk@nAaD`@m@l@qBZqB~AoGmEmEsBu@Ba@]e@@eAmC_CGi@Vm@ZOd@sDb@qAlD{DvKgPdIwKXaAHoE|@sJd@mB`ByCF_TKgADoQRq@@wSHeB[mGdBuGD{II}BwAsFGsKJqB]yGO_AuBkEImj@H_QKi@SS]FgDdEiEIuF`D[jBGtCOZeKIk@}@_@}A}A^qBxAsEzAiE`@{BWgBjAkBh@cETmBUyB`@Cf@][yBC}E{BaHaAkFJuFp@EHp@?gALOQmG\\qCKsB`@kACw@ZaBOo@LAORdBO}@SOqCAkCHmE\\gCK}Cm@eCDqFe@{AnAsAqAMe@aBeANUgDTiGxAqBrBo@k@g@GoDZ{BBINrBCx@e@rEHtAaAvAI~EyApEAL\\v@j@p@jBbA_AbACfDb@rAOlAf@~CRxPYdCSbAUpCFtAc@|AGpEJvCg@NPbABAOa@?hEk@tFMlE`@dEdBfAN`Al@jDALYzBYlDNfD]zC{AzAPdEUxEuAdByApBq@H~Al@p@v@VtEN|EBlFE|Be@tGHPp@HlFDbIMpJHzJvBhFVhHSbH?~AL`@I~@^zC`ApDN~BQfIa@xCk@zAI|@TxCAtQKnADvKOdCNvFA~TMbBcBfDy@|D@vA[~BObG]bAwClEeVr\\e@~@o@zDe@\\[jAYPjBxBbAZl@|@KTfCpAlDxDe@bC?l@mAzEiCrHcAtAWv@qCvBkDhA_CD{CtB}Ah@gAHsBs@kBIoCd@eDzAWxALzAz@hA|FfDPb@t@j@B`@_Bj@{@WuBN{At@aDa@o@RqErD_ClDo@dBjCtFt@hAX`BbAz@zCK|GLnEv@|Iu@p@p@x@FzAdCr@J|ASj@Xh@`APt@rAxAfEr@hClBtE|Bb@h@TtAd@jAFdBa@|ABvAGtBb@XZbAlAdAn@vA|ApCrAxA@^V^MHdEvGFa@gDiEcAqBYx@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3165401030,3.133,9.4,,,False,,,False,False,124.3,17.7,1,0,False,
136,2,"{'id': 30502108, 'resource_state': 1}",4 in the rain ,6448.6,1863,1869,72.3,Run,0.0,2966511717,881CA795-285A-4BE3-8244-F2B4D6D4C057-activity.fit,3160409779.0,2019-12-29T21:20:47Z,2019-12-29T13:20:47Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.365096, -122.137243]","[37.365303, -122.137573]",,,,37.365096,-122.137243,4,1,0,1,0,"{'id': 'a2966511717', 'summary_polyline': 'yz`cFx|mhVQg@?ZJDEHCKI@K]MOAG_@a@Wg@AGMOEMBEEIIGKUME_@i@Sa@AK?WYUa@QEAUBc@WEAIDY\\k@TQXg@f@I@c@l@SNQXOJ@FQBIHOHWXKTQJAD_@NQTa@Z@DQFw@|@IBKJKBUZK@KHS@g@r@M@]LCPUTE@]\\ID?HQZMPG@CDWXSHMHGJc@TOLB@GJe@ZE?MRWVKDKJI@CDG@MPKBKNGNIHIBSRKRIDGJODIJQFSLWLWXCF]ZeAlAOLIDI?KJE@_@VE@Y\\GLEh@J^?RLp@Bn@F^Cf@Of@El@o@f@Of@U^SVWj@AJILUl@UZGDc@j@UNOLYLML[NOD]\\g@\\YXa@PIJc@Vg@r@y@^CHWf@Y`@Qh@a@x@GRUb@Ut@ANGLCZMZCRK\\Wf@MNa@Lq@`@M?IBW@a@NoAjAQLG@SLKD[DQAY@c@RKA_@JW@]LCDSDGAa@Lc@Fk@Tq@Ja@Ac@PYBa@HKJWFg@DMDM?i@JQ?i@Jg@FW@o@LCBU?KFQB[?KJQB{@`@M@MJMDWNg@Nc@TSBS?E@M?WGQ@a@Gk@ZCJLBVSHCV?BCd@@DBJ@`ASNMTIHIZId@WVEj@_@HCJBNIVCNIV?FITINARGJ@HE^Bf@EH@ZIj@Kf@Qj@Gd@Q`@CFG^IV@VCPETQf@Kb@UZCp@[b@FVADC\\GF@LEh@E\\ORURGNQVKXGVMVYPIBMHEPGJCTQV@NCPELK\\y@Da@P]Pk@@W@IHML_@RSFYDGH?Fa@b@o@HWd@}@JO`@WLE^e@XSZ[NGP?NEf@i@^OLMZKf@e@FIJEh@_@LOb@q@n@{An@eAJo@LKTc@L_ADMNSDQAq@SeA@KMu@?GF_@l@k@JS\\O^[NYl@_@HQd@g@JQl@Wf@g@JGJQJEH?HGJMDAHM`@YHKDED?T_@LORMPWJIJC^a@LCTO@EPQVORSFAr@w@DCZa@JIJAP[N?T[FMDCAENMDABGJEF?VWTONWJEFITKRWHALOTOHQh@e@HIJCRYHCXHNEZa@LINCLIDGHCZi@PS`@_@NCPYHEXYRETQDAZEJBFVFHPZHHHTD@@FJPGBBDF@Td@TVLTPRDL`@l@DRLTBNTXLDHNBDANYBGH@D', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3160409779,3.461,6.1,,,False,,,False,False,127.4,68.2,1,0,False,
137,2,"{'id': 30502108, 'resource_state': 1}",Mile cool down,1862.0,651,660,52.2,Run,0.0,2960666752,3EF9A7F0-F051-4757-BCB2-9F41A998ED9D-activity.fit,3153770040.0,2019-12-27T18:54:26Z,2019-12-27T10:54:26Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.359787, -122.124572]","[37.365205, -122.137333]",,,,37.359787,-122.124572,2,1,0,1,0,"{'id': 'a2960666752', 'summary_polyline': 'sy_cFrmkhVcE_@LHJ@FNNTFN?PRn@Fb@?v@HV@RDN@`@AFKL@VF\\FHBRBLATJLPDDJNlAB`@H`@Pb@PXd@TTRFBLANXt@l@XZRZFPHFB^JTD\\Nj@?JGJDXEd@Ap@K^Mz@M^KfA?\\GX?^I`@BJGTKRIfAIVEh@Op@Ch@DbAIr@Aj@IBEF?HORWTQTYTCPGJ_@\\QZMNUr@_@d@SdAEBK@KLBBQn@DFELGREBK\\UXQBUEc@MCEe@SU?YGS?i@KM?]Iw@?WM]I[B_@Fc@Gc@LWNYD]VD@QTCF@FMPIj@IHGP?NMJWAQDED[@MHQBMA]BGDEFG@EAMc@QU@CB@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3153770040,2.86,5.1,,,False,,,False,False,128.2,91.0,1,0,False,
138,2,"{'id': 30502108, 'resource_state': 1}",Mile repeat x 4,6454.0,1724,2218,0.0,Run,0.0,2960644558,27AA6BA4-5DB6-480A-AF65-42D79BF5E724-activity.fit,3153745161.0,2019-12-27T18:16:11Z,2019-12-27T10:16:11Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.360654, -122.124266]","[37.360164, -122.123824]",,,,37.360654,-122.124266,0,0,0,1,0,"{'id': 'a2960644558', 'summary_polyline': 'a_`cFtkkhVCE@BBAj@_@PQRMXWj@q@BMA{@I_@OMGAMAG@GAOFyAvASNY^MTGVG`@FVLHRJF@XCTMDGZIBCh@WTWDMTSN[DUEcACIKOOIKAK?OB[XU\\_@VW\\k@j@KRELC\\J^NPTFJCRAPSNGbAw@l@s@Na@?g@CYKYMGMCWDMHe@h@OH_@b@]VY\\MRGh@@NDNRVLBV?NITMJKn@a@NSNKJUPML[Bk@E[KUWQSBQFq@v@KFi@l@g@^Qf@Eb@FNPRXNJCRIb@[SRNKj@g@NGVYF?VYHMF_@@i@CSKWQQQCWFmApAIDg@f@e@l@GZ?NBNLTJHTJL?RGh@a@n@_@X[JIPWHWFg@Ag@IYGGOEI?WFg@h@UNQTi@b@MFIJYf@EP@^RZVPF@ZINKxAoAX[NYJ[?_@BQKa@OKQCYLa@\\[^KD]^ULCFQPKPGVA`@BNTVRL\\CNQHGb@a@VM`@g@PILQJg@?c@CQQ_@IGSC]J}@fAe@^OPOLUb@Ch@BVJLXNVAXMLOPMNQDED?uBrET{Cn@M`@Wv@y@TMTWDYAc@Ke@S[MEM@_@NW^KDa@`@WXGLIHQFQVKv@FXJLRLZFLAh@_@h@i@JELQp@o@R_AKm@KOYQKAODoBjBORIFKDIJIVCn@?FFTHJNFZFLAVQPUDAr@o@LGb@c@JUDYQqASQS?]NW^QHMJE@m@p@SLSb@Iv@JVFH^TTCDA|@q@HCh@o@VONQDKFe@?OOo@KMGCICQ?WRADBBIFEDSPE@W\\u@l@GLIHGZE`@LXJJXFVGJGLWACgBrF@FFE`AiELC`@WZ[HMDA`@e@`@m@DYEc@Ma@KKUKKBOJIDe@j@_BtAQVAH?l@NXPLRDPAPGx@q@XQv@{@HQB]Ik@KSMOSIk@Ji@h@SZc@^]^OZAJ?n@HRTTNFPARKr@m@NERQDC\\a@HGRWHe@AIUw@EEWOM?WLg@b@UVKF}@v@Uh@Bn@DNVVLDR?`@OVYRKh@e@n@s@FMBWAWOa@SYKEKA]LOJe@f@UPMNKFe@d@KXA^@RFNNT\\JJAZU^Qn@i@@KDA', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3153745161,3.744,5.5,,,False,,,False,False,93.6,91.3,0,0,False,
139,2,"{'id': 30502108, 'resource_state': 1}",Mile repeat warm up,7523.3,2383,2414,112.9,Run,0.0,2960571215,699B1847-7A3C-4908-A314-4EDA9B774C42-activity.fit,3153662304.0,2019-12-27T17:33:27Z,2019-12-27T09:33:27Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.365218, -122.136985]","[37.360614, -122.124374]",,,,37.365218,-122.136985,1,3,0,1,0,"{'id': 'a2960571215', 'summary_polyline': 'q{`cFd{mhVE|@CGFFDMAAAFCUWa@MEKYa@a@Qc@WUWo@MQUc@QEOSCMIAQaAg@FAIBISEc@ZKRUH_@h@UNHBSNBBQF[Xm@b@i@BAH@BCF_@Tc@j@WRUHSPOFKPHFUTHBYFi@^AJa@TSVQJGLi@f@]PCF]DKJOFWPSXI@AFI@KZ]f@[R]^kAv@KNOD[j@a@VY\\IBIHCLYJCH_@XI@]`@e@`@]RGJ{@p@QV]RQRa@Ry@h@MTOb@JH?^FPHdADfAGr@[jAc@^Sx@QVQd@a@f@M^HHGJOd@u@r@cAn@UFcAn@i@f@u@^OBSRODQTk@PS\\HFa@NGJEVUh@BBMHw@`AUl@GJM@CDIf@BFU~@Ct@Oj@MRaAt@sA`@w@j@WDg@^[\\SHWRIT?HWVMVENAp@JJAXDj@Vr@Fh@Rd@Lj@F|@Gl@HfAZ`BNNJT\\VlAj@f@BPIPa@BSE[DW\\qAP]LUrAo@p@{@h@GVFf@Vb@D\\?NL\\Nl@Hf@?RKj@K^QTe@Rk@Bm@F]PYJ[V]z@}@`@cARSXi@LIV[b@cAb@c@J[JIJWHCFSTWFUT[DSPWDALYPOVc@RO@GLE|@o@XKJOd@OTAjAaAf@Mb@]lA]TOv@Yd@YLO\\OJOH@LQXKbAq@j@Ql@e@t@YBEFcA?_@@Gh@e@j@Ml@?`BHXH\\Bj@NLAPKDMGYcA_AaAmAMGg@Ik@Sc@Ya@_A?GCCDSCQAk@H_@V_@t@Ux@u@AMVSBQFG@IHWBKEQBQPM^KPMl@SJUPKL[FA\\m@BCAKJU@[I]?OI_@?KRa@TQ`@m@\\y@XoAOOJ_@AIR]FCBMJMd@i@^SZYpAWd@@AALGl@SbAk@LWDA?I`@i@AIJQTW\\QHKNENB\\GVDTORAlAXVA`@FTENBn@AVHR@lAv@X?\\ILWRw@HMBSRi@?QV_@`@aAZm@LEVk@DCj@eAHc@TUTa@DSHEHq@?iABMB]J_@@o@CKPq@Bk@L]Da@?YTqAAUFk@H[B[Nc@HmADW?_@EgAO_ACe@Ws@c@k@cAo@MSBORSFQAKGM]]g@Uw@g@YMGOQiAa@]G[KOK_@?I\\m@Dm@@cAEKOICGGc@EgAW_@Ic@GC@C', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3153662304,3.157,7.1,,,False,,,False,False,152.1,85.8,1,0,False,
140,2,"{'id': 30502108, 'resource_state': 1}",9+ miler; merry Christmas!,15162.7,4429,4457,147.0,Run,0.0,2956367319,BA1F2CBD-4252-40B1-940B-F978930B6DA4-activity.fit,3148829331.0,2019-12-25T22:09:01Z,2019-12-25T14:09:01Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.365259, -122.137139]","[37.365259, -122.13735]",,,,37.365259,-122.137139,17,2,0,1,0,"{'id': 'a2956367319', 'summary_polyline': 'y{`cFb|mhVFM]g@uAeAmAaDSWOBIWo@c@EO_@?gCnBmA~AWFKVeCdBc@n@aAl@a@l@qD`DU^m@f@]NkFxEUFc@v@_DzBsAvAo@v@uAn@i@fAN`CWrD}@jAg@~Be@fAoAtAi@Rq@n@yAh@m@p@]DsBjBw@rA}@`AOf@c@h@a@lDUh@i@f@qCdAQZWBiAbAm@VcBJcJrB_Cp@gHn@}Bv@UT_@@e@d@iAVwBOi@VQt@OH]Q_@}Ae@Qg@A{Dj@yAAgAYy@FaCaA[?uAu@MSGu@Ya@cAWyA}@u@wBAk@Yq@AaA_AwEaBoFU_@Ek@Y_Ao@yACoAg@}BCo@u@qCkAsBcBcDUmAUYY}@i@e@i@sA_@oB{A}CeAcDm@{@y@sCeBiDIe@W[QaAmA{BSeAIMGDFI_@{A_@{@]]sA^aApA]@mAj@}CjBa@BcBz@{Bb@_DhAs@H}CvAuCh@eDdBoCt@m@?oB|@q@DsBx@iCf@iD|A{@n@k@?wBl@]EqBr@WAcBp@Ob@cBPwAn@w@j@ENJ`@r@b@Bh@cAhDg@pAa@\\JEn@eB|AqB?]Q{@c@y@CYlAu@nBaAjFiBl@AfA[d@Bd@_@t@CjA{@~Ae@p@e@hCi@bC}@hDgAlCe@jDaBvCa@nDoBnCaAhHkBdCwAl@YxBu@tAiA`@Dd@INJTp@f@BNd@?~@jA~Dn@z@XbApBfE\\bB~@dBj@rBbA~Bt@`A\\vBd@fAl@t@^bAFj@xAlDz@~@rBfH`@nBXvBh@nAz@vCTnAdAtCHhA^dA`@|EXx@h@p@tA|@p@PLp@V\\pBx@vGtApDCnAf@nBDz@l@NEHaA\\QlBLrJ{C~CS`Ds@dAc@vA?t@WrAMf@Fh@_@fCq@|@s@pA]bAw@rAg@Zk@\\yBl@yADi@XOB[l@kAt@{@Z@hAw@DSn@SRa@n@c@Xa@pD}Br@_A^kA`@q@Uc@PSB]PKCIl@o@Ju@Zk@[kD@u@LQj@I`@k@fB}Az@_@pBoAjAoBp@a@bBmBnAw@nAwAtBsALOMS@M~A_Al@y@pB_BbAYhAcAZGhAgAXi@hA_AvAg@EKh@TjBbDXNd@z@PHt@nB@`@KA', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3148829331,3.424,6.9,,,False,,,False,False,123.9,15.6,8,0,False,
